30, 45, 0, -90, 9.77237e-15, 45, 10
30, 45, 0, -90, 1.42704e-14, 45, 9.99999
30, 45, 0, -90, 7.52338e-15, 45, 9.99998
30, 45, 0, -90.0001, 9.77238e-15, 45, 9.99995
29.9999, 44.9999, 0, -90.0001, 9.77238e-15, 44.9999, 9.99991
29.9999, 44.9999, 0, -90.0002, 1.20214e-14, 44.9999, 9.99986
29.9998, 44.9999, 0, -90.0002, 7.5234e-15, 44.9999, 9.9998
29.9997, 44.9998, 0, -90.0003, 7.52341e-15, 44.9998, 9.99973
29.9996, 44.9998, 0, -90.0004, 7.52342e-15, 44.9998, 9.99965
29.9996, 44.9997, 0, -90.0005, 9.77243e-15, 44.9997, 9.99956
29.9995, 44.9997, 0, -90.0006, 9.77244e-15, 44.9997, 9.99945
29.9993, 44.9996, 0, -90.0008, 1.65195e-14, 44.9996, 9.99934
29.9992, 44.9995, 0, -90.0009, 9.77247e-15, 44.9995, 9.99921
29.9991, 44.9995, 0, -90.0011, 9.77249e-15, 44.9995, 9.99907
29.9989, 44.9994, 0, -90.0012, 9.77251e-15, 44.9994, 9.99893
29.9988, 44.9993, 0, -90.0014, 5.27449e-15, 44.9993, 9.99877
29.9986, 44.9992, 0, -90.0016, 5.2745e-15, 44.9992, 9.9986
29.9984, 44.9991, 0, -90.0018, 7.52355e-15, 44.9991, 9.99842
29.9982, 44.999, 0, -90.0021, 7.52357e-15, 44.999, 9.99822
29.998, 44.9989, 0, -90.0023, 1.42707e-14, 44.9989, 9.99802
29.9978, 44.9987, 0, -90.0025, 1.65198e-14, 44.9987, 9.99781
29.9976, 44.9986, 0, -90.0028, 1.20217e-14, 44.9986, 9.99758
29.9973, 44.9985, 0, -90.0031, 7.52366e-15, 44.9985, 9.99735
29.9971, 44.9983, 0, -90.0033, 9.77274e-15, 44.9983, 9.9971
29.9968, 44.9982, 0, -90.0036, 5.27465e-15, 44.9982, 9.99684
29.9966, 44.998, 0, -90.004, 5.27467e-15, 44.998, 9.99657
29.9963, 44.9979, 0, -90.0043, 7.52377e-15, 44.9979, 9.99629
29.996, 44.9977, 0, -90.0046, 9.77288e-15, 44.9977, 9.996
29.9957, 44.9975, 0, -90.005, 1.2022e-14, 44.9975, 9.9957
29.9954, 44.9973, 0, -90.0053, 5.27477e-15, 44.9973, 9.99539
29.9951, 44.9972, 0, -90.0057, 9.77301e-15, 44.9972, 9.99507
29.9947, 44.997, 0, -90.0061, 9.77305e-15, 44.997, 9.99473
29.9944, 44.9968, 0, -90.0065, 1.65204e-14, 44.9968, 9.99439
29.994, 44.9966, 0, -90.0069, 5.27488e-15, 44.9966, 9.99403
29.9937, 44.9963, 0, -90.0073, 1.20223e-14, 44.9963, 9.99366
29.9933, 44.9961, 0, -90.0078, 1.20224e-14, 44.9961, 9.99328
29.9929, 44.9959, 0, -90.0082, 5.27498e-15, 44.9959, 9.99289
29.9925, 44.9957, 0, -90.0087, 1.42717e-14, 44.9957, 9.99249
29.9921, 44.9954, 0, -90.0091, 1.20226e-14, 44.9954, 9.99208
29.9917, 44.9952, 0, -90.0096, 9.77344e-15, 44.9952, 9.99166
29.9912, 44.9949, 0, -90.0101, 1.42719e-14, 44.9949, 9.99123
29.9908, 44.9947, 0, -90.0106, 1.4272e-14, 44.9947, 9.99078
29.9903, 44.9944, 0, -90.0112, 7.5244e-15, 44.9944, 9.99033
29.9899, 44.9941, 0, -90.0117, 9.77367e-15, 44.9941, 9.98986
29.9894, 44.9939, 0, -90.0123, 9.77374e-15, 44.9939, 9.98939
29.9889, 44.9936, 0, -90.0128, 7.52455e-15, 44.9936, 9.9889
29.9884, 44.9933, 0, -90.0134, 9.77386e-15, 44.9933, 9.9884
29.9879, 44.993, 0, -90.014, 1.42725e-14, 44.993, 9.98789
29.9874, 44.9927, 0, -90.0146, 5.27544e-15, 44.9927, 9.98737
29.9868, 44.9924, 0, -90.0152, 1.20234e-14, 44.9924, 9.98684
29.9863, 44.9921, 0, -90.0158, 5.27553e-15, 44.9921, 9.98629
29.9857, 44.9918, 0, -90.0165, 1.42728e-14, 44.9918, 9.98574
29.9852, 44.9914, 0, -90.0171, 5.27562e-15, 44.9914, 9.98517
29.9846, 44.9911, 0, -90.0178, 7.52501e-15, 44.9911, 9.9846
29.984, 44.9908, 0, -90.0185, 1.42731e-14, 44.9908, 9.98401
29.9834, 44.9904, 0, -90.0191, 9.7745e-15, 44.9904, 9.98341
29.9828, 44.9901, 0, -90.0198, 1.2024e-14, 44.9901, 9.9828
29.9822, 44.9897, 0, -90.0206, 7.52526e-15, 44.9897, 9.98218
29.9816, 44.9894, 0, -90.0213, 5.27592e-15, 44.9894, 9.98155
29.9809, 44.989, 0, -90.022, 1.42737e-14, 44.989, 9.98091
29.9803, 44.9886, 0, -90.0228, 9.77491e-15, 44.9886, 9.98026
29.9796, 44.9882, 0, -90.0235, 5.27608e-15, 44.9882, 9.9796
29.9789, 44.9878, 0, -90.0243, 1.20245e-14, 44.9878, 9.97892
29.9782, 44.9874, 0, -90.0251, 9.77517e-15, 44.9874, 9.97824
29.9775, 44.987, 0, -90.0259, 5.27626e-15, 44.987, 9.97754
29.9768, 44.9866, 0, -90.0267, 7.52583e-15, 44.9866, 9.97683
29.9761, 44.9862, 0, -90.0276, 7.52591e-15, 44.9862, 9.97611
29.9754, 44.9858, 0, -90.0284, 9.77553e-15, 44.9858, 9.97538
29.9746, 44.9854, 0, -90.0293, 1.20252e-14, 44.9854, 9.97464
