-1.56289e-15, 45, 0, -90, 9.92313e-15, 45, -1.56289e-15
1.26607e-05, 45, 0, -90, 9.92313e-15, 45, 1.26607e-05
5.06428e-05, 45, 0, -90, 9.92313e-15, 45, 5.06428e-05
0.000113946, 45, 0, -90, 9.92313e-15, 45, 0.000113946
0.000202571, 45, 0, -90, 9.92313e-15, 45, 0.000202571
0.000316517, 45, 0, -90, 9.92306e-15, 45, 0.000316517
0.000455785, 45, 0, -90, 9.92306e-15, 45, 0.000455785
0.000620374, 45, 0, -90, 9.92306e-15, 45, 0.000620374
0.000810285, 45, 0, -90, 9.92319e-15, 45, 0.000810285
0.00102552, 45, 0, -90, 9.92313e-15, 45, 0.00102552
0.00126607, 45, 0, -90, 9.92326e-15, 45, 0.00126607
0.00153194, 45, 0, -90, 9.92313e-15, 45, 0.00153194
0.00182314, 45, 0, -90, 9.92313e-15, 45, 0.00182314
0.00213966, 45, 0, -90, 9.92313e-15, 45, 0.00213966
0.0024815, 45, 0, -90, 9.92367e-15, 45, 0.0024815
0.00284866, 45, 0, -90, 9.92313e-15, 45, 0.00284866
0.00324114, 45, 0, -90, 9.9234e-15, 45, 0.00324114
0.00365894, 45, 0, -90, 9.92258e-15, 45, 0.00365894
0.00410207, 45, 0, -90, 9.92367e-15, 45, 0.00410207
0.00457051, 45, 0, -90, 9.92313e-15, 45, 0.00457051
0.00506428, 45, 0, -90, 9.92367e-15, 45, 0.00506428
0.00558337, 45, 0, -90, 9.92367e-15, 45, 0.00558337
0.00612778, 45, 0, -90, 9.92313e-15, 45, 0.00612778
0.00669751, 45, 0, -90, 9.92258e-15, 45, 0.00669751
0.00729256, 45, 0, -90, 9.92313e-15, 45, 0.00729256
0.00791294, 45, 0, -90, 9.92313e-15, 45, 0.00791294
0.00855863, 45, 0, -90, 9.92313e-15, 45, 0.00855863
0.00922965, 45, 0, -90, 9.92203e-15, 45, 0.00922965
0.00992599, 45, 0, -90, 9.92313e-15, 45, 0.00992599
0.0106476, 45, 0, -90, 9.92313e-15, 45, 0.0106476
0.0113946, 45, 0, -90, 9.92203e-15, 45, 0.0113946
0.0121669, 45, 0, -90, 9.92203e-15, 45, 0.0121669
0.0129646, 45, 0, -90, 9.92422e-15, 45, 0.0129646
0.0137875, 45, 0, -90, 9.92203e-15, 45, 0.0137875
0.0146358, 45, 0, -90, 9.92752e-15, 45, 0.0146358
0.0155094, 45, 0, -90, 9.92312e-15, 45, 0.0155094
0.0164083, 45, 0, -90, 9.92093e-15, 45, 0.0164083
0.0173325, 45, 0, -90, 9.92312e-15, 45, 0.0173325
0.018282, 45, 0, -90, 9.92312e-15, 45, 0.018282
0.0192569, 45, 0, -90, 9.92093e-15, 45, 0.0192569
0.0202571, 45, 0, -90, 9.92093e-15, 45, 0.0202571
0.0212826, 45, 0, -90, 9.92093e-15, 45, 0.0212826
0.0223335, 45, 0, -90, 9.92532e-15, 45, 0.0223335
0.0234096, 45, 0, -90, 9.92312e-15, 45, 0.0234096
0.0245111, 45, 0, -90, 9.92532e-15, 45, 0.0245111
0.0256379, 45, 0, -90, 9.91873e-15, 45, 0.0256379
0.02679, 45, 0, -90, 9.92312e-15, 45, 0.02679
0.0279675, 45, 0, -90, 9.92532e-15, 45, 0.0279675
0.0291702, 45, 0, -90, 9.92312e-15, 45, 0.0291702
0.0303983, 45, 0, -90, 9.92312e-15, 45, 0.0303983
0.0316517, 45, 0, -90, 9.91873e-15, 45, 0.0316517
0.0329305, 45, 0, -90, 9.91873e-15, 45, 0.0329305
0.0342345, 45, 0, -90, 9.92312e-15, 45, 0.0342345
0.0355639, 45, 0, -90, 9.91873e-15, 45, 0.0355639
0.0369186, 45, 0, -90, 9.92312e-15, 45, 0.0369186
0.0382986, 45, 0, -90, 9.92312e-15, 45, 0.0382986
0.0397039, 45, 0, -90, 9.91434e-15, 45, 0.0397039
0.0411346, 45, 0, -90, 9.93191e-15, 45, 0.0411346
0.0425906, 45, 0, -90, 9.92312e-15, 45, 0.0425906
0.0440719, 45, 0, -90, 9.91433e-15, 45, 0.0440719
0.0455785, 45, 0, -90, 9.92751e-15, 45, 0.0455785
0.0471104, 45, 0, -90, 9.9319e-15, 45, 0.0471104
0.0486677, 45, 0, -90, 9.92751e-15, 45, 0.0486677
0.0502503, 45, 0, -90, 9.92312e-15, 45, 0.0502503
0.0518582, 45, 0, -90, 9.92312e-15, 45, 0.0518582
0.0534914, 45, 0, -90, 9.92312e-15, 45, 0.0534914
0.05515, 45, 0, -89.9999, 9.92751e-15, 45, 0.05515
0.0568339, 45, 0, -89.9999, 9.92312e-15, 45, 0.0568339
0.058543, 45, 0, -89.9999, 9.92312e-15, 45, 0.058543
0.0602776, 45, 0, -89.9999, 9.91433e-15, 45, 0.0602776
0.0620374, 45, 0, -89.9999, 9.92311e-15, 45, 0.0620374
0.0638226, 45, 0, -89.9999, 9.92311e-15, 45, 0.0638226
0.065633, 45, 0, -89.9999, 9.91433e-15, 45, 0.065633
0.0674688, 45, 0, -89.9999, 9.91433e-15, 45, 0.0674688
0.0693299, 45, 0, -89.9999, 9.92311e-15, 45, 0.0693299
0.0712164, 45, 0, -89.9999, 9.91433e-15, 45, 0.0712164
0.0731282, 45, 0, -89.9999, 9.91432e-15, 45, 0.0731282
0.0750652, 45, 0, -89.9999, 9.92311e-15, 45, 0.0750652
0.0770276, 45.0001, 0, -89.9999, 9.90554e-15, 45.0001, 0.0770276
0.0790154, 45.0001, 0, -89.9999, 9.93189e-15, 45.0001, 0.0790154
